1	8.7	0.000	0	0
101	14458.3	549.036	566	527
201	28726.0	1289.464	1312	1262
301	45130.1	2105.492	2137	2073
401	66688.8	2970.150	2998	2936
501	84785.2	3863.522	3905	3830
601	119238.9	4802.866	4839	4762
701	124584.0	5757.848	5804	5702
801	155541.8	6729.596	6785	6681
901	149658.6	7720.662	7784	7670
1001	190610.9	8717.294	8768	8655
1101	193066.7	9748.072	9813	9697
1201	241807.8	10795.364	10860	10739
1301	243874.8	11846.478	11912	11776
1401	263614.0	12906.262	12971	12843
1501	303649.7	13972.182	14039	13908
1601	306374.0	15052.490	15126	14958
1701	338465.0	16136.852	16192	16071
1801	349809.2	17224.846	17302	17153
1901	372738.5	18324.112	18389	18249
2001	395232.4	19424.428	19505	19353
2101	393185.9	20546.320	20618	20456
2201	410138.5	21687.510	21767	21597
2301	443555.8	22830.848	22913	22723
2401	446153.4	23974.812	24067	23895
2501	463432.0	25124.782	25213	25023
2601	493645.2	26279.300	26359	26188
2701	547543.9	27441.896	27572	27356
2801	546407.6	28600.604	28686	28498
2901	571294.1	29767.028	29864	29672
3001	571540.6	30931.008	31043	30842
3101	625512.8	32105.796	32203	32012
3201	619627.9	33288.552	33398	33182
3301	641365.9	34478.110	34585	34381
3401	674853.4	35663.142	35749	35565
3501	679668.1	36851.052	36947	36737
3601	688688.9	38042.238	38149	37926
3701	723392.8	39240.784	39355	39144
3801	728089.2	40438.504	40538	40330
3901	1078211.7	41634.872	41753	41513
4001	911078.1	42833.948	42933	42733
4101	818055.9	44035.496	44149	43919
4201	814783.7	45276.400	45387	45180
4301	1207817.3	46516.808	46621	46404
4401	992396.8	47761.756	47884	47661
4501	919461.0	49001.486	49144	48900
4601	935238.6	50248.164	50369	50129
4701	953042.8	51491.872	51605	51366
4801	1004132.5	52740.902	52855	52602
4901	962598.0	53987.448	54119	53874
