1	6.7	0.000	0	0
101	8265.7	661.344	928	543
201	19440.6	1574.228	2038	1336
301	33563.0	2586.038	3388	2216
401	41426.9	3666.952	4787	3064
501	53421.7	4801.344	5992	4075
601	66085.8	6017.400	7425	5294
701	80186.5	7213.646	9007	6382
801	106184.1	8413.260	10420	7378
901	105851.4	9700.590	12109	8632
1001	118339.6	10999.438	13433	9739
1101	131936.3	12319.636	16770	10977
1201	146536.1	13678.882	17204	12191
1301	166985.5	15029.186	18467	13460
1401	176044.1	16300.554	19993	14341
1501	221907.6	17682.370	22504	15589
1601	210938.7	19082.162	23245	16874
1701	225948.0	20485.084	24162	18172
1801	254739.4	21811.528	27312	19487
1901	247845.2	23327.550	27633	20794
2001	264620.0	24767.646	29487	21966
2101	311378.9	26107.654	31789	23498
2201	323703.3	27567.370	33665	24633
2301	323429.2	29086.788	34985	26149
2401	324710.8	30575.926	37073	27892
2501	346835.5	32027.694	37674	28575
2601	382532.4	33704.490	41204	30378
2701	374598.2	34890.736	43052	30550
2801	396506.6	36599.604	44201	32690
2901	402321.1	37862.100	45927	34407
3001	454387.7	39486.542	46630	35543
3101	435277.4	41053.058	48214	37161
3201	450528.2	42436.230	50376	38269
3301	475788.5	44317.138	55024	40132
3401	482456.2	45641.756	55858	40944
3501	496951.9	47352.218	56675	42480
3601	511251.4	48665.492	58332	44027
3701	572464.0	50242.576	58371	45249
3801	611938.1	51792.098	60568	47348
3901	562733.6	53343.932	63350	48821
4001	571637.0	55177.066	65757	49662
4101	605299.6	56628.780	68378	51376
4201	620546.3	58169.536	70802	52850
4301	640820.1	59550.970	72094	54068
4401	649606.3	61273.964	76132	55338
4501	655379.3	63069.218	76341	56727
4601	679220.5	64315.576	77715	58440
4701	692841.7	66045.008	79078	59696
4801	714896.8	67620.196	79224	61628
4901	727614.5	69345.856	83704	61342
