1	11.500000	1.000000	1	1
11	223.000000	66.000000	66	66
21	723.700000	231.000000	231	231
31	1321.000000	496.000000	496	496
41	2321.400000	861.000000	861	861
51	3301.100000	1326.000000	1326	1326
61	5981.300000	1891.000000	1891	1891
71	6007.300000	2556.000000	2556	2556
81	7417.500000	3321.000000	3321	3321
91	9706.300000	4186.000000	4186	4186
101	3157.900000	5151.000000	5151	5151
111	3720.400000	6216.000000	6216	6216
121	4333.900000	7381.000000	7381	7381
131	5478.400000	8646.000000	8646	8646
141	5702.600000	10011.000000	10011	10011
151	7036.800000	11476.000000	11476	11476
161	8134.300000	13041.000000	13041	13041
171	8011.600000	14706.000000	14706	14706
181	8830.500000	16471.000000	16471	16471
191	10196.000000	18336.000000	18336	18336
201	10811.900000	20301.000000	20301	20301
211	11813.500000	22366.000000	22366	22366
221	12587.500000	24531.000000	24531	24531
231	11768.400000	26796.000000	26796	26796
241	13625.400000	29161.000000	29161	29161
251	16487.600000	31626.000000	31626	31626
261	14517.700000	34191.000000	34191	34191
271	19285.900000	36856.000000	36856	36856
281	26636.000000	39621.000000	39621	39621
291	18126.500000	42486.000000	42486	42486
301	18843.200000	45451.000000	45451	45451
311	25650.400000	48516.000000	48516	48516
321	27176.200000	51681.000000	51681	51681
331	22884.500000	54946.000000	54946	54946
341	26643.100000	58311.000000	58311	58311
351	28046.200000	61776.000000	61776	61776
361	29474.900000	65341.000000	65341	65341
371	36671.800000	69006.000000	69006	69006
381	29486.000000	72771.000000	72771	72771
391	31308.400000	76636.000000	76636	76636
401	32286.000000	80601.000000	80601	80601
411	34068.400000	84666.000000	84666	84666
421	35114.000000	88831.000000	88831	88831
431	50690.300000	93096.000000	93096	93096
441	52193.600000	97461.000000	97461	97461
451	40511.300000	101926.000000	101926	101926
461	55515.500000	106491.000000	106491	106491
471	44482.100000	111156.000000	111156	111156
481	45868.500000	115921.000000	115921	115921
491	62779.900000	120786.000000	120786	120786
501	50069.500000	125751.000000	125751	125751
511	68021.500000	130816.000000	130816	130816
521	54856.300000	135981.000000	135981	135981
531	75783.200000	141246.000000	141246	141246
541	57199.600000	146611.000000	146611	146611
551	59434.300000	152076.000000	152076	152076
561	85767.400000	157641.000000	157641	157641
571	87120.300000	163306.000000	163306	163306
581	82496.000000	169071.000000	169071	169071
591	67296.600000	174936.000000	174936	174936
601	96824.900000	180901.000000	180901	180901
611	73220.400000	186966.000000	186966	186966
621	103318.000000	193131.000000	193131	193131
631	105296.300000	199396.000000	199396	199396
641	110279.500000	205761.000000	205761	205761
651	82463.200000	212226.000000	212226	212226
661	91335.300000	218791.000000	218791	218791
671	114451.500000	225456.000000	225456	225456
681	92671.500000	232221.000000	232221	232221
691	92061.800000	239086.000000	239086	239086
701	119239.900000	246051.000000	246051	246051
711	104945.900000	253116.000000	253116	253116
721	142441.300000	260281.000000	260281	260281
731	100934.000000	267546.000000	267546	267546
741	103364.800000	274911.000000	274911	274911
751	105900.900000	282376.000000	282376	282376
761	119690.600000	289941.000000	289941	289941
771	160454.800000	297606.000000	297606	297606
781	161259.600000	305371.000000	305371	305371
791	173340.400000	313236.000000	313236	313236
801	120911.100000	321201.000000	321201	321201
811	179047.700000	329266.000000	329266	329266
821	131023.800000	337431.000000	337431	337431
831	172609.000000	345696.000000	345696	345696
841	165285.600000	354061.000000	354061	354061
851	143496.700000	362526.000000	362526	362526
861	161698.600000	371091.000000	371091	371091
871	141224.500000	379756.000000	379756	379756
881	167615.900000	388521.000000	388521	388521
891	216586.000000	397386.000000	397386	397386
901	151001.200000	406351.000000	406351	406351
911	153480.500000	415416.000000	415416	415416
921	231938.000000	424581.000000	424581	424581
931	236496.800000	433846.000000	433846	433846
941	242818.700000	443211.000000	443211	443211
951	250141.500000	452676.000000	452676	452676
961	256060.600000	462241.000000	462241	462241
971	262825.800000	471906.000000	471906	471906
981	179417.900000	481671.000000	481671	481671
991	276410.700000	491536.000000	491536	491536
1001	271640.900000	501501.000000	501501	501501
1011	222697.100000	511566.000000	511566	511566
1021	288858.300000	521731.000000	521731	521731
1031	205701.900000	531996.000000	531996	531996
1041	217627.700000	542361.000000	542361	542361
1051	302663.600000	552826.000000	552826	552826
1061	207411.300000	563391.000000	563391	563391
1071	235934.400000	574056.000000	574056	574056
1081	215862.000000	584821.000000	584821	584821
1091	326839.300000	595686.000000	595686	595686
1101	331909.200000	606651.000000	606651	606651
1111	236801.700000	617716.000000	617716	617716
1121	349866.500000	628881.000000	628881	628881
1131	251228.100000	640146.000000	640146	640146
1141	247896.100000	651511.000000	651511	651511
1151	366820.900000	662976.000000	662976	662976
1161	245989.600000	674541.000000	674541	674541
1171	327243.300000	686206.000000	686206	686206
1181	256452.400000	697971.000000	697971	697971
1191	262632.000000	709836.000000	709836	709836
1201	332305.200000	721801.000000	721801	721801
1211	311301.200000	733866.000000	733866	733866
1221	273143.200000	746031.000000	746031	746031
1231	278025.400000	758296.000000	758296	758296
1241	378376.700000	770661.000000	770661	770661
1251	344694.800000	783126.000000	783126	783126
1261	290644.100000	795691.000000	795691	795691
1271	442348.800000	808356.000000	808356	808356
1281	300923.500000	821121.000000	821121	821121
1291	314302.900000	833986.000000	833986	833986
1301	454537.000000	846951.000000	846951	846951
1311	326659.800000	860016.000000	860016	860016
1321	319836.500000	873181.000000	873181	873181
1331	416840.200000	886446.000000	886446	886446
1341	333129.800000	899811.000000	899811	899811
1351	415604.600000	913276.000000	913276	913276
1371	518254.500000	940506.000000	940506	940506
1381	364960.400000	954271.000000	954271	954271
1391	353679.800000	968136.000000	968136	968136
1401	362518.700000	982101.000000	982101	982101
1411	508062.300000	996166.000000	996166	996166
1421	378512.200000	1010331.000000	1010331	1010331
1431	502829.500000	1024596.000000	1024596	1024596
1441	386283.700000	1038961.000000	1038961	1038961
1451	568445.300000	1053426.000000	1053426	1053426
1461	596208.600000	1067991.000000	1067991	1067991
1471	395674.900000	1082656.000000	1082656	1082656
1481	407969.300000	1097421.000000	1097421	1097421
1491	402948.100000	1112286.000000	1112286	1112286
1501	488815.100000	1127251.000000	1127251	1127251
1511	459564.600000	1142316.000000	1142316	1142316
1521	451254.400000	1157481.000000	1157481	1157481
1531	427589.500000	1172746.000000	1172746	1172746
1541	436541.300000	1188111.000000	1188111	1188111
1551	545645.800000	1203576.000000	1203576	1203576
1561	495129.200000	1219141.000000	1219141	1219141
1571	450811.500000	1234806.000000	1234806	1234806
1581	457421.400000	1250571.000000	1250571	1250571
1591	466479.300000	1266436.000000	1266436	1266436
1601	474691.100000	1282401.000000	1282401	1282401
1611	480430.000000	1298466.000000	1298466	1298466
1621	492614.000000	1314631.000000	1314631	1314631
1631	495596.000000	1330896.000000	1330896	1330896
1641	515450.900000	1347261.000000	1347261	1347261
1651	503254.500000	1363726.000000	1363726	1363726
1661	514136.500000	1380291.000000	1380291	1380291
1671	521489.800000	1396956.000000	1396956	1396956
1681	524284.000000	1413721.000000	1413721	1413721
1691	537449.400000	1430586.000000	1430586	1430586
1701	539083.700000	1447551.000000	1447551	1447551
1711	540852.800000	1464616.000000	1464616	1464616
1721	542895.500000	1481781.000000	1481781	1481781
1731	547059.100000	1499046.000000	1499046	1499046
1741	549596.800000	1516411.000000	1516411	1516411
1751	868295.700000	1533876.000000	1533876	1533876
1761	794254.800000	1551441.000000	1551441	1551441
1771	755492.900000	1569106.000000	1569106	1569106
1781	576302.900000	1586871.000000	1586871	1586871
1791	908639.400000	1604736.000000	1604736	1604736
1801	849556.100000	1622701.000000	1622701	1622701
1811	649908.700000	1640766.000000	1640766	1640766
1821	600164.200000	1658931.000000	1658931	1658931
1831	606955.000000	1677196.000000	1677196	1677196
1841	614937.800000	1695561.000000	1695561	1695561
1851	751742.100000	1714026.000000	1714026	1714026
1861	625424.200000	1732591.000000	1732591	1732591
1871	640318.300000	1751256.000000	1751256	1751256
1881	923028.700000	1770021.000000	1770021	1770021
1891	652579.500000	1788886.000000	1788886	1788886
1901	657658.700000	1807851.000000	1807851	1807851
1911	667320.700000	1826916.000000	1826916	1826916
1921	1027808.700000	1846081.000000	1846081	1846081
1931	684950.100000	1865346.000000	1865346	1865346
1941	1012509.700000	1884711.000000	1884711	1884711
1951	723642.300000	1904176.000000	1904176	1904176
1961	714638.400000	1923741.000000	1923741	1923741
1971	717418.900000	1943406.000000	1943406	1943406
1981	715510.700000	1963171.000000	1963171	1963171
1991	729740.100000	1983036.000000	1983036	1983036
