1	53.2	0.000	0	0
5001	55336692.0	12502500.000	12502500	12502500
10001	238701006.0	50005000.000	50005000	50005000
15001	569657266.0	112507500.000	112507500	112507500
20001	1044506132.2	200010000.000	200010000	200010000
25001	1657312787.6	312512500.000	312512500	312512500
30001	2421754390.4	450015000.000	450015000	450015000
35001	3333367136.4	612517500.000	612517500	612517500
40001	4379721793.0	800020000.000	800020000	800020000
45001	5627877225.0	1012522500.000	1012522500	1012522500
50001	6954096501.6	1250025000.000	1250025000	1250025000
55001	8454166133.0	1512527500.000	1512527500	1512527500
60001	10083134423.0	1800030000.000	1800030000	1800030000
65001	11864472953.2	2112532500.000	2112532500	2112532500
70001	13830738627.4	-1844932296.000	0	-1844932296
75001	15871234161.0	-1482429796.000	0	-1482429796
80001	18066048572.0	-1094927296.000	0	-1094927296
85001	20428339198.4	-682424796.000	0	-682424796
90001	22888888128.8	-244922296.000	0	-244922296
95001	25616151665.0	217580204.000	217580204	217580204
